1,CarrefourMarket,80, Carrefour Market Abbeville Cordeliers ,_Carrefour_Market_Abbeville_Cordeliers_,80100 Abbeville , Rue Des Cordeliers 80100 Abbeville ,50.103267435736,1.828248731598,https://www.carrefour.fr/magasin/market-abbeville-cordeliers
2,CarrefourMarket,80, Carrefour Market Airaines ,_Carrefour_Market_Airaines_,80270 Airaines , Route Departementale 901 80270 Airaines ,49.981004752959,1.935032361356,https://www.carrefour.fr/magasin/market-airaines
3,CarrefourMarket,40, Carrefour Market Aire-Sur-L'adour ,_Carrefour_Market_Aire-Sur-L'adour_,40800 Aire-sur-l'Adour , 64 Avenue Du 4 Septembre 40800 Aire-sur-l'Adour ,43.70360299186,-0.251689022524,https://www.carrefour.fr/magasin/market-aire-sur-l-adour
4,CarrefourMarket,13, Carrefour Market Aix-En-Provence Lapierre ,_Carrefour_Market_Aix-En-Provence_Lapierre_,13100 Aix-en-Provence , 1 Rue Lapierre 13100 Aix-en-Provence ,43.525334998744,5.443623999806,https://www.carrefour.fr/magasin/market-aix-en-provence-lapierre
5,CarrefourMarket,73, Carrefour Market Aix-Les-Bains ,_Carrefour_Market_Aix-Les-Bains_,73100 Aix-les-Bains , Terrasse Verlaine Avenue D'annecy 73100 Aix-les-Bains ,45.694888289687,5.911862868036,https://www.carrefour.fr/magasin/market-aix-les-bains
6,CarrefourMarket,62, Carrefour Market Aix-Noulette ,_Carrefour_Market_Aix-Noulette_,62160 Aix-Noulette , Cc Zac Epinette 5005 F Rue De Bethune 62160 Aix-Noulette ,50.430119995107,2.706218557232,https://www.carrefour.fr/magasin/market-aix-noulette
7,CarrefourMarket,20, Carrefour Market Ajaccio Albert 1er ,_Carrefour_Market_Ajaccio_Albert_1er_,20000 Ajaccio , 18 Boulevard Albert 1er 20000 Ajaccio ,41.912982003723,8.724468959833,https://www.carrefour.fr/magasin/market-ajaccio-albert-1er
8,CarrefourMarket,73, Carrefour Market Albertville De Gaulle ,_Carrefour_Market_Albertville_De_Gaulle_,73200 Albertville , 89 Avenue Du General De Gaulle 73200 Albertville ,45.667970020169,6.373216959822,https://www.carrefour.fr/magasin/market-albertville-de-gaulle
9,CarrefourMarket,61, Carrefour Market Alençon Papin ,_Carrefour_Market_Alençon_Papin_,61000 Alençon , 1 Rue Denis Papin 61000 Alençon ,48.43536800632,0.097893001557,https://www.carrefour.fr/magasin/market-alencon-papin
10,CarrefourMarket,61, Carrefour Market Alençon Quakenbruck ,_Carrefour_Market_Alençon_Quakenbruck_,61000 Alençon , 174 Avenue De Quakenbruck 61000 Alençon ,48.443289994469,0.11061396455,https://www.carrefour.fr/magasin/market-alencon-quakenbruck
11,CarrefourMarket,13, Carrefour Market Allauch ,_Carrefour_Market_Allauch_,13190 Allauch , 602 Av Du 7eme Regiment Des Tirailleurs Algeriens 13190 Allauch ,43.337662046793,5.473130886834,https://www.carrefour.fr/magasin/market-allauch
