"Produits Bio","Pains et pâtisserie",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-107759-pains-et-patisserie
"Produits Bio","Produits laitiers",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-107762-produits-laitiers
"Produits Bio","Epicerie salée",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-107776-epicerie-salee
"Produits Bio","Epicerie sucrée",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-107783-epicerie-sucree
"Produits Bio","Boissons",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-107790-boissons
"Produits Bio","Univers de bébé",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-107796-univers-de-bebe
"Produits Bio","Hygiène et beauté",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-107802-hygiene-et-beaute
"Fruits et légumes","Légumes",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103894-legumes
"Fruits et légumes","Fruits",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103899-fruits
"Fruits et légumes","Prêts à consommer",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-1094046-prets-a-consommer
"Viandes et poissons","Boucherie",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103904-boucherie
"Viandes et poissons","Volaille",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103911-volaille
"Viandes et poissons","Poissonnerie",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103917-poissonnerie
"Viandes et poissons","Traiteur de la mer",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103921-traiteur-de-la-mer
"Pains et pâtisserie","Boulangerie et viennoiserie",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103930-boulangerie-et-viennoiserie
"Pains et pâtisserie","Pains de mie et pains grillés",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103935-pains-de-mie-et-pains-grilles
"Pains et pâtisserie","Pâtisseries fraîches",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-238388-patisseries-fraiches
"Pains et pâtisserie","Pâtisseries moelleuses",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104353-patisseries-moelleuses
"Produits laitiers","Laits et oeufs",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103946-laits-et-oeufs
"Produits laitiers","Beurres et crèmes",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103954-beurres-et-cremes
"Produits laitiers","Yaourts et desserts lactés",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-200930-yaourts-et-desserts-lactes
"Produits laitiers","Fromages cuisine et apéritif",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-200923-fromages-cuisine-et-aperitif
"Produits laitiers","Fromages à déguster",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-200916-fromages-a-deguster
"Charcuterie traiteur","Charcuterie",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103983-charcuterie
"Charcuterie traiteur","Traiteur",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103991-traiteur
